488, 8
489, 17
490, 9
491, 10
492, 9
493, 11
494, 11
495, 15
496, 8
497, 19
498, 13
499, 22
500, 20
501, 24
502, 20
503, 22
504, 22
505, 29
506, 38
507, 29
508, 44
509, 45
510, 59
511, 84
512, 97
513, 51
514, 58
515, 35
516, 17
517, 25
518, 16
519, 10
520, 14
521, 19
522, 8
523, 10
524, 5
525, 7
526, 6
527, 8
528, 6
529, 11
530, 7
531, 12
532, 5
533, 4
534, 2
535, 5
536, 4
537, 1
538, 3
539, 9
540, 5
541, 10
542, 5
543, 5
544, 4
545, 4
546, 3
547, 4
548, 3
549, 10
550, 7
551, 1
552, 1
553, 3
554, 6
555, 5
556, 10
557, 3
558, 2
559, 6
560, 8
561, 7
562, 3
563, 6
564, 4
565, 5
566, 6
567, 1
568, 5
569, 4
570, 2
571, 3
572, 3
573, 6
574, 6
575, 5
576, 4
577, 5
578, 7
579, 5
580, 2
581, 1
582, 1
583, 5
584, 3
585, 3
586, 5
587, 6
588, 7
589, 5
590, 7
591, 8
592, 3
593, 4
594, 2
595, 1
596, 5
597, 10
598, 3
599, 2
600, 3
601, 5
602, 3
603, 4
604, 3
605, 3
606, 1
607, 6
608, 1
609, 1
610, 5
611, 2
612, 6
613, 5
614, 1
615, 1
616, 8
617, 2
618, 2
619, 5
620, 4
621, 2
623, 5
624, 1
625, 3
626, 4
627, 5
628, 2
629, 3
631, 6
632, 8
633, 6
634, 4
635, 4
636, 4
637, 4
638, 5
639, 2
640, 1
641, 4
642, 5
643, 1
644, 4
645, 5
646, 9
647, 6
648, 5
649, 2
650, 2
651, 4
652, 5
653, 5
654, 4
655, 4
656, 3
657, 5
658, 1
659, 6
660, 1
661, 4
662, 2
663, 5
664, 4
665, 3
666, 1
667, 3
668, 6
669, 4
670, 5
671, 8
672, 1
673, 6
674, 8
675, 2
676, 1
677, 7
678, 6
679, 2
680, 5
681, 3
682, 2
683, 4
684, 3
685, 9
686, 3
687, 3
688, 8
689, 4
690, 7
691, 5
692, 3
693, 6
694, 5
695, 4
696, 3
697, 1
698, 4
699, 2
700, 4
701, 1
702, 2
703, 3
704, 5
705, 2
706, 3
707, 4
708, 3
709, 4
710, 3
711, 6
712, 6
713, 2
714, 7
715, 2
716, 6
717, 5
718, 2
719, 5
720, 3
721, 6
722, 3
723, 5
724, 5
725, 3
726, 4
727, 2
728, 3
729, 5
730, 1
731, 3
732, 3
733, 5
734, 1
735, 8
736, 5
737, 2
738, 2
739, 3
740, 5
741, 1
742, 2
743, 3
744, 3
745, 2
746, 2
747, 7
748, 2
749, 4
750, 5
751, 4
752, 5
753, 5
754, 3
755, 7
756, 7
757, 7
758, 6
759, 7
760, 15
761, 4
762, 13
763, 13
764, 24
765, 18
766, 19
767, 32
768, 31
769, 21
770, 20
771, 18
772, 5
773, 8
774, 6
775, 6
776, 8
777, 4
778, 2
779, 6
780, 5
781, 3
782, 3
783, 1
784, 5
785, 4
786, 1
787, 1
788, 4
789, 2
790, 1
791, 2
792, 2
793, 2
794, 2
795, 2
796, 1
798, 2
799, 3
800, 6
801, 2
802, 2
803, 4
804, 3
806, 1
807, 1
808, 3
809, 4
810, 4
811, 4
812, 1
813, 5
814, 3
815, 2
816, 2
817, 2
818, 2
819, 2
820, 2
821, 2
822, 4
823, 3
824, 4
825, 1
826, 3
827, 1
828, 4
829, 1
830, 1
831, 3
832, 4
833, 2
834, 2
836, 1
837, 4
838, 2
839, 1
840, 3
841, 3
842, 2
843, 1
844, 1
845, 2
847, 1
848, 2
849, 7
850, 2
851, 2
852, 3
853, 1
854, 5
855, 5
857, 1
858, 2
859, 1
860, 1
861, 2
862, 2
863, 3
864, 3
865, 2
866, 5
867, 1
868, 1
869, 1
871, 2
872, 2
873, 1
874, 2
877, 1
878, 2
879, 3
880, 1
883, 1
884, 2
885, 2
886, 3
887, 1
888, 4
889, 2
891, 5
892, 2
894, 3
895, 4
896, 2
897, 3
898, 2
899, 2
901, 2
902, 1
903, 1
905, 2
906, 3
907, 1
908, 2
909, 1
910, 1
911, 5
912, 1
913, 3
915, 1
916, 1
918, 1
920, 1
921, 2
923, 2
924, 4
925, 1
927, 1
928, 1
929, 1
930, 1
931, 3
932, 1
933, 2
935, 3
936, 2
937, 1
938, 1
939, 2
941, 1
942, 1
943, 1
945, 4
946, 2
947, 1
949, 1
951, 6
952, 2
953, 4
954, 2
957, 1
958, 3
959, 2
960, 3
961, 3
962, 4
964, 2
965, 1
966, 1
967, 6
968, 2
970, 1
971, 2
972, 1
973, 1
974, 2
975, 1
976, 2
977, 3
978, 1
979, 3
980, 2
981, 2
982, 1
983, 1
984, 2
985, 1
986, 1
987, 3
988, 3
989, 1
990, 2
992, 2
993, 2
994, 2
995, 1
997, 1
998, 1
999, 1
1000, 2
1002, 1
1003, 1
1004, 3
1005, 2
1006, 3
1007, 1
1008, 5
1009, 4
1010, 1
1012, 4
1013, 4
1014, 3
1015, 1
1016, 3
1017, 3
1018, 4
1019, 5
1020, 5
1021, 5
1022, 14
1023, 8
1024, 10
