479, 7
480, 1
481, 5
482, 6
483, 6
484, 6
485, 3
486, 5
487, 9
488, 1
489, 5
490, 2
491, 9
492, 5
493, 7
494, 2
495, 2
496, 2
497, 5
498, 8
499, 4
500, 2
501, 7
502, 5
503, 5
504, 5
505, 4
506, 4
507, 2
508, 4
509, 7
510, 5
511, 7
512, 3
513, 6
514, 6
515, 4
516, 4
517, 4
518, 7
519, 8
520, 5
521, 5
522, 1
523, 7
524, 2
525, 8
526, 6
527, 7
528, 4
529, 4
530, 3
531, 6
532, 3
533, 7
534, 6
535, 3
536, 3
537, 4
538, 3
539, 5
540, 5
541, 9
542, 6
543, 6
544, 4
545, 3
546, 6
547, 4
548, 3
549, 5
550, 3
551, 5
552, 6
553, 6
554, 3
555, 3
556, 3
557, 5
558, 3
559, 3
560, 2
561, 5
562, 5
563, 4
564, 3
565, 4
566, 2
567, 4
568, 1
569, 3
570, 5
571, 4
572, 2
573, 4
574, 4
575, 5
576, 4
577, 4
578, 6
579, 4
580, 4
581, 4
582, 5
583, 2
584, 5
585, 7
586, 6
587, 5
588, 4
589, 6
590, 10
591, 4
592, 10
593, 5
594, 3
595, 4
596, 4
597, 2
598, 4
599, 3
600, 2
601, 4
602, 5
603, 5
604, 5
605, 5
606, 2
607, 8
608, 6
609, 3
610, 4
611, 5
612, 3
613, 5
614, 6
615, 7
617, 4
618, 4
619, 3
620, 4
621, 3
622, 5
623, 8
624, 7
625, 3
626, 6
627, 11
628, 6
629, 6
630, 3
631, 7
632, 8
633, 3
634, 11
635, 6
636, 6
637, 8
638, 5
639, 9
640, 3
641, 8
642, 14
643, 9
644, 7
645, 3
646, 4
647, 12
648, 7
649, 6
650, 6
651, 7
652, 12
653, 8
654, 4
655, 5
656, 7
657, 4
658, 6
659, 6
660, 11
661, 8
662, 5
663, 9
664, 4
665, 9
666, 7
667, 12
668, 7
669, 8
670, 7
671, 11
672, 6
673, 7
674, 9
675, 9
676, 3
677, 9
678, 8
679, 9
680, 4
681, 7
682, 3
683, 6
684, 7
685, 8
686, 9
687, 13
688, 3
689, 3
690, 10
691, 11
692, 8
693, 14
694, 12
695, 15
696, 10
697, 8
698, 12
699, 11
700, 11
701, 11
702, 21
703, 24
704, 12
705, 20
706, 18
707, 14
708, 17
709, 12
710, 17
711, 16
712, 15
713, 16
714, 25
715, 24
716, 19
717, 28
718, 24
719, 35
720, 51
721, 19
722, 18
723, 20
724, 17
725, 14
726, 12
727, 12
728, 11
729, 18
730, 12
731, 15
732, 8
733, 6
734, 6
735, 9
736, 6
737, 10
738, 3
739, 6
740, 9
741, 8
742, 6
743, 6
744, 6
745, 5
746, 7
747, 5
748, 5
749, 1
750, 5
751, 7
752, 2
753, 6
754, 3
755, 1
756, 5
757, 6
758, 2
759, 2
760, 4
761, 1
763, 3
764, 3
765, 2
766, 2
767, 4
768, 2
769, 1
770, 3
771, 1
772, 1
773, 5
775, 1
776, 4
777, 4
778, 3
779, 4
780, 5
781, 1
782, 4
784, 5
785, 2
786, 2
787, 3
788, 2
789, 1
790, 3
791, 1
792, 2
793, 1
794, 3
796, 1
797, 5
798, 3
799, 2
801, 3
802, 3
803, 3
804, 1
805, 4
806, 4
807, 4
808, 3
809, 5
810, 2
811, 3
812, 3
815, 4
816, 1
817, 1
818, 3
820, 2
821, 3
823, 1
824, 1
826, 2
827, 2
828, 2
829, 2
830, 1
832, 1
834, 2
835, 2
837, 1
839, 1
840, 1
841, 2
842, 3
843, 2
844, 3
845, 1
846, 2
847, 3
850, 1
851, 1
852, 3
855, 2
856, 1
858, 2
859, 1
860, 1
862, 1
863, 2
864, 1
865, 1
869, 1
870, 1
871, 1
873, 1
876, 2
877, 1
878, 2
883, 4
884, 1
885, 1
886, 1
887, 1
888, 1
890, 2
892, 1
893, 1
894, 3
897, 3
900, 1
902, 1
903, 1
904, 2
906, 1
907, 1
908, 1
909, 4
910, 2
911, 1
913, 2
916, 1
917, 1
919, 1
920, 1
921, 1
926, 1
927, 1
928, 1
932, 2
933, 1
934, 2
940, 2
941, 2
942, 1
944, 1
945, 2
946, 1
947, 4
948, 1
949, 1
950, 1
952, 1
953, 3
954, 2
955, 1
956, 1
959, 2
960, 3
961, 1
963, 4
964, 2
965, 1
966, 3
967, 2
969, 1
970, 2
971, 3
972, 1
973, 1
974, 2
975, 1
976, 2
978, 4
979, 1
980, 1
981, 1
982, 1
984, 2
985, 2
986, 1
987, 2
988, 2
991, 1
992, 4
994, 1
995, 4
996, 1
997, 2
998, 3
999, 1
1000, 2
1001, 5
1002, 2
1003, 2
1004, 2
1005, 1
1006, 2
1007, 4
1009, 3
1010, 3
1011, 4
1012, 1
1013, 2
1014, 1
1015, 1
1016, 2
1017, 5
1018, 5
1019, 2
1020, 1
1021, 2
1022, 4
1023, 4
1024, 5
1025, 3
1026, 5
1027, 1
1028, 2
1029, 4
1030, 1
1033, 2
1034, 3
1035, 4
1038, 1
1039, 1
1040, 1
1041, 1
1042, 1
1043, 2
1044, 4
1045, 1
1046, 3
1047, 3
1048, 1
1049, 3
1050, 3
1051, 4
1052, 3
1054, 1
1055, 1
1056, 3
1057, 4
1058, 6
1059, 7
1060, 2
1061, 6
1062, 6
1063, 4
1064, 5
1065, 1
1066, 7
1067, 2
1068, 5
1069, 6
1070, 4
1071, 8
1072, 6
1073, 2
1074, 7
1075, 9
1076, 8
1077, 14
1078, 12
1079, 9
1080, 27
1081, 12
1082, 9
1083, 5
1084, 5
1085, 4
1086, 5
1087, 3
1088, 9
1089, 8
1090, 3
1091, 3
1092, 4
1094, 4
1095, 1
1096, 6
1097, 4
1098, 1
1099, 3
1100, 1
1101, 2
1103, 3
1104, 2
1105, 2
1106, 1
1108, 1
1109, 3
1113, 1
1114, 2
1116, 2
1117, 1
1118, 2
1120, 2
1121, 1
1122, 2
1125, 1
1126, 1
1127, 1
1128, 2
1129, 1
1131, 2
1132, 2
1134, 1
1135, 1
1136, 3
1137, 1
1138, 2
1139, 2
1140, 3
1142, 1
1145, 2
1146, 1
1147, 2
1148, 1
1152, 1
1153, 1
1154, 1
1155, 2
1156, 1
1157, 1
1160, 1
1162, 1
1163, 1
1164, 1
1166, 2
1167, 2
1168, 1
1170, 1
1172, 1
1175, 1
1179, 1
1180, 1
1182, 1
1183, 2
1185, 2
1186, 2
1189, 1
1191, 3
1193, 2
1194, 3
1195, 1
1196, 3
1199, 1
1201, 1
1202, 2
1205, 1
1209, 1
1210, 2
1212, 1
1230, 1
1240, 2
1245, 1
1247, 1
1249, 1
1253, 1
1254, 1
1255, 1
1257, 1
1258, 1
1259, 1
1260, 1
1261, 1
1262, 1
1263, 1
1269, 1
1272, 1
1282, 2
1290, 3
1292, 2
1293, 1
1297, 1
1298, 1
1302, 1
1305, 1
1309, 1
1312, 1
1313, 1
1314, 1
1321, 1
1322, 2
1324, 2
1326, 3
1327, 1
1329, 3
1330, 1
1332, 2
1335, 2
1336, 1
1339, 1
1345, 1
1346, 1
1347, 1
1349, 2
1350, 2
1352, 1
1353, 1
1355, 2
1357, 2
1358, 1
1361, 1
1362, 1
1363, 2
1364, 1
1365, 1
1366, 4
1367, 1
1370, 1
1372, 1
1374, 1
1375, 1
1378, 1
1380, 1
1382, 1
1383, 1
1384, 1
1385, 1
1388, 1
1389, 1
1391, 3
1395, 1
1396, 1
1397, 2
1400, 3
1403, 4
1404, 2
1405, 2
1407, 2
1408, 2
1409, 3
1412, 2
1413, 1
1414, 1
1415, 2
1416, 1
1417, 4
1418, 1
1419, 2
1420, 1
1421, 2
1422, 1
1424, 1
1425, 4
1426, 1
1427, 3
1428, 1
1429, 3
1430, 1
1431, 4
1432, 2
1433, 5
1434, 1
1435, 6
1436, 6
1437, 9
1438, 4
1439, 5
1440, 15
1441, 3
1442, 4
1443, 4
1445, 3
1446, 2
1447, 1
1449, 2
1450, 4
1452, 1
1453, 2
1455, 1
1456, 3
1457, 1
1459, 1
1460, 2
1463, 1
1465, 1
1467, 1
1469, 1
1470, 3
1471, 1
1472, 1
1473, 1
1479, 1
1482, 1
1483, 1
1484, 1
1487, 2
1489, 1
1490, 1
1493, 2
1494, 2
1498, 3
1500, 1
1502, 1
1507, 1
1510, 1
1511, 1
1522, 2
1523, 3
1526, 1
1532, 2
1536, 1
1538, 1
1539, 1
1541, 2
1552, 1
1554, 1
1557, 1
1560, 1
1569, 1
1576, 1
1577, 2
1578, 1
1595, 1
1599, 1
1620, 1
1635, 1
1637, 1
1660, 1
1674, 1
1676, 1
1682, 1
1693, 1
1702, 1
1713, 1
1715, 1
1718, 1
1720, 1
1728, 1
1729, 1
1738, 1
1740, 2
1742, 1
1743, 2
1746, 1
1747, 1
1751, 2
1752, 1
1757, 1
1761, 2
1764, 1
1765, 2
1766, 1
1767, 1
1768, 1
1769, 3
1771, 1
1772, 1
1773, 1
1779, 2
1780, 2
1782, 3
1783, 3
1784, 2
1786, 1
1787, 1
1788, 2
1789, 3
1790, 1
1791, 3
1792, 1
1793, 2
1794, 3
1795, 2
1796, 6
1797, 4
1798, 1
1799, 2
1800, 8
1801, 3
1802, 3
1803, 2
1806, 3
1807, 1
1808, 1
1810, 1
1811, 2
1812, 2
1813, 1
1814, 1
1815, 1
1817, 1
1821, 1
1822, 2
1823, 1
1825, 1
1826, 1
1830, 1
1834, 1
1835, 1
1838, 1
1841, 1
1843, 1
1847, 1
1848, 1
1854, 1
1857, 1
1858, 1
1867, 2
1868, 1
1869, 1
1873, 1
1874, 1
1875, 1
1877, 1
1893, 1
1895, 1
1901, 1
1913, 1
1919, 1
1920, 1
1928, 1
1944, 1
1968, 1
1975, 1
1978, 1
1989, 2
1999, 1
2000, 1
2020, 1
2023, 1
2049, 1
2057, 1
2061, 1
2065, 1
2070, 1
2081, 1
2082, 1
2084, 1
2086, 2
2090, 1
2104, 1
2105, 1
2106, 1
2107, 1
2114, 1
2119, 2
2120, 1
2124, 1
2129, 1
2130, 1
2135, 2
2137, 1
2138, 1
2139, 1
2140, 1
2141, 2
2143, 2
2145, 1
2146, 1
2147, 3
2150, 1
2151, 2
2152, 1
2153, 1
2154, 1
2155, 1
2156, 2
2157, 1
2158, 2
2159, 3
2160, 3
2161, 3
2162, 1
2164, 1
2167, 1
2168, 1
2172, 1
2174, 1
2176, 1
2177, 1
2183, 1
2184, 1
2196, 1
2200, 1
2202, 1
2212, 1
2218, 1
2226, 1
2229, 1
2230, 1
2233, 1
2244, 1
2257, 1
2258, 1
2264, 1
2298, 1
2300, 1
2334, 1
2372, 1
2393, 1
2405, 1
2433, 1
2456, 1
2469, 1
2477, 1
2483, 1
2486, 1
2487, 2
2492, 1
2493, 1
2497, 2
2502, 2
2504, 1
2508, 1
2509, 2
2510, 1
2512, 1
2516, 1
2517, 1
2519, 1
2520, 2
2521, 1
2524, 2
2525, 1
2528, 1
2531, 1
2558, 1
2563, 1
2591, 1
2596, 1
2606, 1
2617, 1
2629, 1
2631, 1
2662, 1
2690, 1
2709, 1
2716, 1
2775, 1
2792, 1
2828, 1
2834, 1
2848, 1
2850, 1
2863, 2
2866, 2
2867, 1
2873, 2
2875, 2
2878, 1
2879, 3
2880, 4
2881, 1
2883, 1
2887, 1
2892, 1
2913, 1
2916, 1
2919, 1
2923, 2
2925, 1
2936, 1
2943, 1
2955, 1
2956, 2
2969, 1
3018, 1
3041, 1
3063, 1
3069, 1
3075, 1
3077, 1
3085, 1
3134, 1
3146, 1
3167, 1
3168, 1
3169, 1
3181, 1
3187, 1
3216, 1
3225, 1
3226, 1
3228, 2
3229, 1
3232, 1
3238, 1
3239, 3
3240, 2
3242, 2
3246, 1
3249, 1
3251, 1
3252, 1
3253, 1
3255, 1
3256, 1
3273, 1
3296, 1
3302, 1
3338, 1
3359, 1
3382, 2
3429, 1
3432, 1
3452, 1
3483, 1
3513, 1
3525, 1
3528, 1
3530, 1
3559, 1
3587, 2
3593, 1
3598, 1
3599, 1
3600, 6
3601, 1
3602, 1
3608, 1
3609, 1
3614, 1
3615, 1
3618, 1
3619, 1
3626, 1
3641, 1
3647, 1
3668, 1
3691, 1
3692, 1
3698, 1
3704, 1
3717, 1
3834, 1
3879, 1
3911, 1
3918, 1
3938, 2
3940, 1
3948, 1
3951, 1
3952, 1
3953, 1
3955, 1
3956, 2
3959, 2
3960, 1
3961, 1
3966, 1
3974, 1
3975, 1
3978, 1
3983, 1
4008, 1
4017, 1
4030, 1
4046, 1
4062, 1
4135, 1
4157, 1
4176, 1
4180, 1
4285, 1
4286, 1
4306, 1
4307, 1
4320, 4
4322, 1
4323, 1
4332, 1
4337, 1
4338, 1
4339, 1
4402, 1
4410, 1
4413, 1
4591, 1
4649, 1
4657, 1
4670, 3
4674, 1
4676, 1
4680, 2
4688, 1
4689, 1
4694, 1
4779, 1
4793, 1
4897, 1
4906, 1
4977, 1
5008, 1
5025, 1
5040, 3
5055, 1
5084, 1
5095, 1
